Accession,"Abundance: F3: 126, Sample","Abundance: F3: 127C, Sample","Abundance: F3: 128C, Sample","Abundance: F3: 129C, Sample","Abundance: F3: 130C, Sample","Abundance: F3: 131, Sample"
YBR171W,25.571978456657384,24.099039774953482,26.955827899903312,24.50907024113888,30.0,31.199484821057652
YBR172C,20.579839236035024,19.65251990759305,22.223125291523342,27.95902734253086,25.400000000000002,23.033693732089475
YBR176W,8.303251968994331,8.838144427716426,9.002423439853203,13.224835555335936,10.1,10.476864038676151
YBR177C,91.33577165893763,85.58178361993731,100.05550623151134,93.72383458781555,93.3,92.98216834325083
YBR181C,86.70021381121687,78.1709171743366,93.72808861378593,100.69562289687852,116.2,103.07385355697565
YBR185C,29.74907453921895,30.082628238438517,25.824094667464625,30.61836927485385,18.0,25.806981271739044
YBR187W,2.801710787083976,2.909451271235842,2.109139205908465,3.0187124637179856,3.3,2.2340371847177085
YBR188C,0.9678637264471918,1.9762310521601947,2.3149088845336814,2.443719613485988,3.2,3.004394834620366
YBR189W; YPL081W,48.90258828364758,46.990382795809076,51.59674691527294,57.858655554594726,57.900000000000006,60.62714704733919
YBR191W,148.59255210770837,141.90436860650289,152.9897560578482,172.56972917587814,167.7,164.0091436642759
YBR192W,9.016414714797524,10.485003637849921,9.722617315041461,9.91862666650195,12.0,11.709436278520402
YBR196C,601.7565368695092,600.6644492426905,620.5499083139955,714.0692458818615,726.1999999999999,750.7905655951305
YBR198C,18.287530410239047,15.700057803272658,14.866859280671864,18.18414888858691,17.3,20.183370427449642
YBR202W,9.984278441244717,10.81437547987662,10.957235386792759,14.662317680915928,14.6,15.176045703082362
YBR205W,9.984278441244715,9.716469339787624,8.436556823633861,10.277997197896951,10.0,12.556829693413327
YBR208C,171.82128154244097,167.0464192145409,173.20662698277562,86.24892753479958,69.89999999999999,87.05041443900036
YBR218C,11.716245109623902,10.155631795823224,9.156750698822117,11.859227536034943,12.5,8.473934148929239
YBR221C,52.21370103201956,45.288628278671126,56.68954646124704,52.036852945995754,59.4,55.69685808796218
YBR222C,62.55456084616588,61.26316261696604,59.62176438165637,62.386724250171696,62.9,61.166397402271045
YBR225W,7.641029419319936,7.41086644560073,6.327417617725396,7.187410627899965,7.9,8.62800567890977
YBR227C,21.03830100119422,21.354274424730995,19.599561889051834,19.837253333003904,19.4,19.027833952595653
YBR229C,1.7829068645079849,2.1409169731735442,2.8293330810967214,3.090586569996985,4.0,3.235502129591164
YBR230C,4.737438239978361,5.818902542471684,6.121647939100179,6.10929903371497,5.7,6.0858254342309985
YBR231C,5.756242162554352,7.2461805245873805,10.391368770573413,5.678054396040973,8.9,7.241361909084986
YBR233W,5.043079416751158,3.84267149031149,4.424048090442146,3.953075845344981,5.5,4.6221458994159486
YBR233W-A,14.16137452380628,11.692700391947817,13.88945330720209,15.381058743705925,14.2,15.638260293023958
YBR234C,24.1965931611798,23.22071486288229,24.12649481880659,23.86220328462788,26.1,26.038088566709842
YBR235W,6.775046085130343,6.258064998507283,6.070205519443876,5.821802608598971,4.8,5.931753904250467
YBR236C,107.33099324338069,105.34409414153927,99.12954267769786,120.24537980476643,122.4,118.17286349506774
YBR241C,27.15112453665017,25.471422450064733,21.863028353929213,21.849728308815894,24.2,12.094615103471732
YBR242W,6.367524516099946,6.422750919520633,5.658666162193443,7.403032946736965,4.4,6.548040024172593
YBR245C,102.69543539565991,100.23883059012542,108.23485095686368,122.47347709941543,118.19999999999999,123.10315245444474
YBR247C,26.794543163748575,21.738541573762145,24.17793723846289,27.527782704856868,27.8,31.199484821057656
YBR248C,179.56419135401848,173.46917013406153,185.70713495925753,190.61012985190706,193.8,200.37002473968136
YBR249C,26.947363752134972,43.31239722651094,40.845281207105394,46.28692444367577,34.400000000000006,47.37699546901347
YBR249C; YDR035W,11.8181255018815,13.998303286134712,25.15534321193267,15.884177487658924,12.4,15.63826029302396
YBR252W,7.641029419319936,6.807018068551782,8.9509810201969,9.990500772780951,10.3,9.0131845038611
YBR256C,19.815736294103033,21.189588503717644,18.36494381730054,21.346609564862895,22.3,19.181905482576184
YBR260C,12.378467659298297,13.339559602081314,10.185599091948198,11.931101642313942,13.0,12.942008518364656
YBR263W,110.84586677626787,114.23713387626015,119.60362570090686,122.40160299313642,116.8,122.64093786450317
YBR268W,9.882398048987117,11.967176926970067,10.288483931260807,11.643605217197944,12.2,11.478328983549606
YBR272C,6.469404908357546,7.57555236661408,6.996169073257348,6.468669565109968,17.700000000000003,8.319862618948708
YBR276C,3.871454905788767,4.062252718329289,4.21827841181693,4.384320483018978,5.2,4.6221458994159486
YBR279W,55.881395153293134,57.640072354672355,52.98569224599315,62.6023465690087,62.400000000000006,62.6300769370861
YBR280C,7.793850007706334,7.57555236661408,8.333671984321253,7.403032946736964,9.7,7.087290379104454
YBR281C,2.597950002568778,3.4584043412803407,3.2408724383471537,3.3062088888339836,3.8,3.928824014503556
YBR282W,8.150431380607932,6.697227454542881,11.21444748507428,10.493619516733949,14.1,11.40129321855934
YBR286W,126.84108836071094,129.8274010655239,133.80173352604677,136.99204656777334,118.30000000000001,133.58001649312092
YBR288C,2.2923088257959807,4.666101095378237,4.938472287005187,5.103061545808975,7.3,5.854718139260201
YBR291C,23.6871911998918,25.087155301033583,23.920725140181375,26.66529342950887,24.4,24.57440903189479
YCL009C,4.584617651591961,5.873797849476134,5.658666162193443,5.246809758366974,4.4,6.316932729201795
YCL011C,10.74838138317671,8.234296050667478,9.619732475728853,11.068612366965947,11.7,12.017579338481465
YCL012C,12.582228443813493,10.759480172872172,11.728871681637319,10.781115941849947,10.7,11.555364748539871
YCL014W,31.58292159985573,27.118281660198228,30.351027597219378,33.34958531345584,36.0,37.82456061022051
YCL017C,27.915227478582164,23.16581955587784,25.25822805124528,25.874678260439875,24.2,25.19069515181692
YCL025C,9.42393628382792,10.430108330845473,8.69376892191538,7.906151690689962,6.6,7.241361909084986
YCL026C-B,60.058491235854696,57.5851770476679,51.699631754585546,59.58363410529071,48.4,50.6895333635949
YCL028W,22.56650688505821,24.263725695966833,20.885622380459438,26.80904164206687,18.9,26.26919586168064
YCL029C,1.7319666683791852,2.689870043218043,2.6235634024715053,3.162460676275985,2.2,3.235502129591164
YCL030C,207.88694040163105,215.18960345744338,204.1235211962144,212.747354585839,211.3,205.22327793406814
YCL031C,13.295391189616687,13.559140830099114,15.329841057578601,15.668555168821925,21.6,23.49590832203107
YCL032W,6.265644123842347,6.038483770489484,4.98991470666149,4.887439226971976,7.4,7.241361909084986
YCL033C,8.099491184479131,7.5755523666140805,10.700023288511238,7.474907053015964,7.4,7.934683793997379
YCL034W,16.046161780571865,14.98641881221481,15.638495575516425,15.165436424868927,15.7,16.71676100288768
YCL035C,51.24583730557237,50.009624681053815,69.39582411635413,56.99616627924672,56.8,60.93529010730025
YCL037C,125.26194228071813,125.27109058415456,120.06660747781359,154.38558028729128,147.7,146.21388195152448
YCL040W,139.2195560200092,145.9117260178277,136.5281817678309,146.1919321714853,140.0,145.67463159659263
YCL043C,287.14988557804315,295.88570475398467,278.0462782423233,339.67702627455236,343.7,332.3322901680067
YCL044C,16.81026472250386,18.00566069745955,16.6159015489862,18.256022994865912,17.8,19.721155837508046
YCL045C,39.88617356885006,39.634411657212794,44.549135422359285,52.03685294599574,65.4,50.07324724367277
YCL047C,22.006164727641416,24.318621002971284,22.73754948808638,23.790329178348884,28.5,21.87815725723549
YCL050C,61.33199613907468,64.28240450221078,60.0847461585631,71.22723932248866,66.8,76.11133581038261
YCL054W,34.435572583068506,34.25467157077671,35.39238472353717,43.91507893646879,44.8,40.21266932491874
YCL057W,119.60758051042139,114.34692449026903,120.63247409403293,131.24211806545335,143.39999999999998,138.20216239253685
YCL059C,125.26194228071813,131.8036321176841,123.30747991616076,159.41676772682123,151.6,146.98423960142716
YCL064C,140.3911805309716,125.49067181217237,127.68008558694659,20.124749758119904,16.1,13.404223108306253
YCR004C,65.96755398679544,61.09847669595269,63.582830695191774,66.98666705202767,64.9,66.63593671657993
YCR005C,130.6616030703709,130.0469822935417,120.27237715643882,55.918054685061726,47.199999999999996,43.67927874948071
YCR005C; YNR001C,10.238979421888715,7.850028901636329,19.1880225318014,8.40927043464296,4.9,7.087290379104454
YCR009C,97.09201382149197,96.5608450208273,102.47329995535763,95.95193188246455,103.6,102.9197820269951
