Accession,"Abundance: F3: 126, Sample","Abundance: F3: 127C, Sample","Abundance: F3: 128C, Sample","Abundance: F3: 129C, Sample","Abundance: F3: 130C, Sample","Abundance: F3: 131, Sample"
YDR510W,61.68857751197628,57.0362239776234,66.10350925835067,51.31811188320575,54.8,53.8479997281958
YDR511W,26.743602967619772,29.42388455438512,26.69861580162179,23.790329178348884,27.0,27.57880386651516
YDR513W,94.035602053764,90.96152370637341,93.31654925653551,89.62701052991255,98.1,90.74813115853313
YDR515W,70.7559324229026,68.17997129952671,68.16120604460284,53.61808328413374,50.5,61.93675505217371
YDR516C,23.177789238603808,34.089985649763356,29.682276141687424,36.65579420228982,32.199999999999996,37.97863214020104
YDR517W,33.72240983726532,34.52914810579895,32.768821321065666,27.743405023693867,27.5,30.120984111193927
YDR518W,15.587700015412668,15.151104733228161,13.632241208920567,8.984263284874956,12.9,15.099009938092099
YDR519W,7.029747065774339,5.489530700444986,10.185599091948196,7.043662415341966,5.3,7.087290379104454
YDR527W,18.542231390883043,18.993776223539648,17.541865102799676,15.381058743705925,13.600000000000001,16.947868297858477
YDR530C,12.378467659298297,11.85738631296117,14.558204762734041,11.859227536034943,11.3,12.864972753374389
YDR531W,13.957613739291082,14.162989207148062,10.545696029542325,11.356108792081946,11.7,11.786472043510669
YDR533C,66.06943437905304,66.31353086137543,65.64052748144394,60.23050106180171,62.5,61.62861199221264
YDR539W,20.681719628292626,16.743068636357204,32.04862744587741,19.118512270213905,23.4,23.341836792050536
YDR540C,3.1073519638567735,2.4702888152002433,2.9322179204093297,4.384320483018978,3.6,2.9273590696301004
YEL001C,16.708384330246258,18.33503253948625,14.866859280671864,15.884177487658924,11.7,14.32865228818944
YEL002C,71.77473634547859,72.84607239490495,70.78476944707435,58.93676714877971,64.7,58.39310986262147
YEL003W,6.673165692872743,7.740238287627429,7.099053912569956,5.965550821156971,5.3,6.3939684941920625
YEL007W,9.780517656729517,7.68534298062298,7.510593269820388,8.768640966037957,8.2,7.626540734036315
YEL013W,90.97919028603603,90.30278002232002,92.59635538134724,80.6427472450376,83.2,74.41654898059676
YEL015W,44.11420984754042,44.57498928761328,46.50394736929884,37.518283477637816,43.1,39.442311675016086
YEL017W,2.801710787083976,2.634974736213593,2.109139205908465,3.0187124637179856,2.4,2.002929889746911
YEL020W-A,47.8328441649428,51.821169812200665,43.62317186854582,49.30563690739376,43.3,41.75338462472406
YEL021W,37.44104415466768,34.968310561834556,31.276991151032846,30.61836927485385,22.5,28.041018456456754
YEL022W,13.346331385745486,9.936050567805424,10.700023288511238,7.115536521620966,8.8,6.933218849123923
YEL024W,6.520345104486346,6.697227454542881,7.613478109132997,6.396795458830969,5.7,7.318397674075252
YEL026W,31.93950297275733,30.74137192249192,27.161597578528525,24.652818453696877,28.0,23.8810871469824
YEL030W,7.437268634804737,7.46576175260518,7.304823591195172,5.318683864645974,8.6,6.471004259182328
YEL030W; YJR045C,376.0405278227985,370.2139504380098,369.6652276502008,344.5644655015243,355.5,351.12901682563154
YEL031W,120.5245040407398,124.11828913706111,131.02384286460637,111.40486473244945,112.00000000000001,112.70332418075888
YEL034W,277.8278296864729,260.2586505080967,300.32084595350295,255.29682550300674,236.4,261.99863673189395
YEL036C,22.41368629667181,23.220714862882286,21.7601435146166,19.621631014166905,19.4,17.333047122809806
YEL037C,31.02257944243894,31.674592141567565,28.75631258787395,24.79656666625488,22.1,23.49590832203107
YEL038W,42.331302983032444,45.61800012069783,46.81260188723666,49.090014588556755,47.400000000000006,49.30288959377012
YEL039C,27.966167674710963,32.443126439629864,31.122663892063937,51.46186009576375,47.2,52.46135595837101
YEL039C; YJR048W,134.17647660325807,191.6944120595389,190.4912799872938,177.96028714680315,108.89999999999999,167.3987173238476
YEL040W,9.016414714797524,7.63044767361853,7.716362948445604,5.606180289761973,6.2,5.70064660927967
YEL042W,102.54261480727352,95.46293888073828,91.41317972925226,83.87708202759259,84.4,82.58234006956495
YEL044W,6.927866673516741,5.489530700444985,7.304823591195172,5.678054396040973,5.3,6.933218849123922
YEL046C,64.84686967196185,62.91002182709953,77.21507190411235,48.44314763204577,52.0,54.387250083127654
YEL047C,274.0073149768129,287.37693216829496,265.49432784618506,285.8433206715816,284.0,275.0176810152489
YEL051W,22.006164727641412,18.225241925477352,21.245719318053563,18.39977120742391,45.6,22.109264552206287
YEL054C,323.36836502561965,354.12962548570596,337.050733588104,310.5680132315575,314.6,323.0879983691748
YEL055C,27.20206473277897,27.28296758121158,24.64091901536963,20.268497970677902,26.1,25.344766681797452
YEL056W,8.456072557380729,6.697227454542881,9.002423439853205,8.12177400952696,7.2,8.473934148929239
YEL058W,169.4780325205162,186.69893912213396,174.64701473315216,158.26678202635722,157.7,156.84481752018118
YEL060C,37.28822356628129,42.65365354245753,37.39863909013303,56.56492164157273,54.1,57.08350185778697
YEL061C,6.163763731584748,5.434635393440535,5.1956843852867065,4.24057227046098,2.0,4.545110134425683
YEL066W,39.42771180369087,42.54386292844864,40.69095394813649,40.6088700476348,40.900000000000006,41.67634885973381
YEL071W,63.21678339584026,62.52575467806838,69.75592105394826,97.60503632688152,132.5,98.60577918754024
YER001W,94.95252558408241,93.87097497760924,88.48096180884293,95.95193188246454,94.3,92.13477492835791
YER002W,9.780517656729517,9.441992804765375,10.391368770573413,7.906151690689962,6.6,8.936148738870834
YER003C,36.88070199725089,42.15959577941749,43.057305252326465,37.949528115311814,43.49999999999999,33.818700830726684
YER006W,114.41168050528384,112.48048405211773,121.30122554956489,97.67691043316051,106.4,101.91831708212166
YER007C-A,103.00107657243272,97.93322769593854,106.94879046545609,88.76452125456457,86.0,91.51848880843578
YER008C,45.13301377011642,51.711379198191764,41.359705403668436,38.02140222159082,42.800000000000004,34.35795118565855
YER009W,100.91252853115195,100.62309773915659,89.66413746093792,83.7333338150346,95.5,82.73641159954548
YER010C,3.1073519638567735,4.007357411324839,3.549526956284978,2.5155937197649876,1.8,2.5421802446787716
YER012W,36.98258238950849,34.968310561834556,43.77749912751473,38.88389149693881,32.7,30.81430599610632
YER014W,3.0564117677279743,1.3723826751112462,3.70385421525389,2.299971400927989,1.9,2.9273590696301004
YER016W,4.9921392206223585,5.215054165422736,4.424048090442146,3.5937053139499824,4.3,3.466609424561961
YER017C,78.29508144996495,71.96774748283374,70.68188460776173,67.92103043365466,66.3,71.25808261599587
YER019C-A,1.9357274528943835,3.73288087630259,2.5206785631588975,1.7249785506959916,3.6,3.389573659571696
YER020W,15.23111864251107,14.38257043516586,14.55820476273404,13.799828405567933,11.8,11.247221688578808
YER021W,11.206843148335905,10.430108330845473,10.391368770573413,9.056137391153955,7.6,9.783542153763756
YER022W,3.3620529445007716,3.1839278062580916,3.292314858003458,1.9406008695329906,2.0,2.002929889746911
YER023W,137.79323052840283,139.87324224733823,133.54452142776526,127.3609163263874,132.90000000000003,124.33572469428901
YER025W,84.4079049854209,79.48840454244339,97.94636702560288,75.89905623062363,77.9,79.7320167649251
YER029C,35.8618980746749,31.40011560654532,32.35728196381523,29.037138936715863,29.5,31.04541329107712
YER030W,60.31319221649869,65.16072941428197,55.40348596983944,51.677482414600746,39.400000000000006,48.76363923883826
YER031C,23.7381313960206,21.62875095975324,24.280822077775504,21.634105989978895,21.1,21.955193022225753
YER031C; YGL210W,12.174706874783096,10.81437547987662,12.860604914076006,10.709241835570948,11.6,9.090220268851366
YER034W,21.44582257022462,20.915111968695395,18.570713495925755,19.621631014166905,18.7,15.94640335298502
YER036C,124.34501875039975,126.423892031248,142.54694486761846,114.42357719616744,113.89999999999998,113.47368183066153
YER040W,4.890258828364758,4.775891709387137,4.938472287005187,3.449957101391983,4.5,4.930288959377012
YER042W,55.72857456490673,63.84324204617518,59.51887954234377,59.943004636685714,59.8,62.938219997047156
YER043C,357.1926552551426,329.6463185617214,342.4007452323596,292.45573844924957,329.5,278.4842904398109
YER044C,22.770267669573407,20.750426047682044,23.303416104305725,21.562231883699898,22.0,20.87669231236203
YER047C,9.525816676085519,10.210527102827674,10.85435054748015,10.852990048128946,11.1,9.783542153763756
YER048C,105.0386844175847,108.74760317581516,103.14205141088958,100.48000057804151,92.30000000000001,98.68281495253049
YER048W-A,48.34224612623079,46.880592181800175,36.421233116663245,42.8369673422838,25.9,40.44377661988955
YER049W,81.9627755712385,74.6576175260518,77.42084158273757,69.07101613411866,67.89999999999999,67.48333013147285
YER052C,200.2459109823111,200.7521377152731,195.78984921189314,186.8008022191201,189.2,195.97898613523623
YER053C,31.226340226954136,27.557444116233825,36.421233116663245,27.815279129972865,30.599999999999998,34.35795118565855
YER055C,67.69952065517464,67.19185577344662,70.21890283085499,62.314850143892706,98.5,55.00353620304979
YER056C-A,2.954531375470375,3.1839278062580916,4.887029867348883,1.7249785506959916,2.0,3.004394834620366
YER057C,98.51833931309838,100.56820243215213,93.62520377447333,97.03004347664954,103.5,95.29324129295881
YER058W,53.53814613136834,55.828527223525505,48.5102017358947,48.51502173832476,43.0,50.38139030363384
YER059W,6.265644123842347,7.301075831591831,9.671174895385157,8.840515072316958,8.0,7.395433439065518
YER062C,121.59424815944456,115.33504001634913,113.32765050283777,96.31130241385952,106.7,104.69160462177123
YER062C; YIL053W,300.24151598314467,311.2563907152306,360.3541496924097,254.21871390882177,255.9,283.1064363392269
YER063W,82.62499812091289,78.33560309534995,76.649205287893,78.55839816294662,76.8,68.79293813630737
YER067W,37.59386474305408,41.77532863038633,32.35728196381523,32.12772550671285,31.8,30.66023446612579
YER068W,27.30394512503657,23.769667932926783,25.5668825691831,19.262260482771907,23.5,20.722620782381505
YER069W,142.98913053354036,132.84664295076865,150.3661926553767,120.82037265499841,114.2,118.40397079003854
YER070W,39.52959219594847,38.975667973159396,37.65585118841455,33.49333352601384,31.2,33.66462930074616
YER072W,9.118295107055122,8.673458506703078,10.957235386792759,7.906151690689962,11.0,6.548040024172593
YER073W,142.326907983866,127.85117001336371,143.06136906418146,128.94214666452538,120.5,118.86618537998015
YER078C,3.7186343174023686,4.226938639342639,3.9610663135354103,4.959313333250976,5.1,3.1584663646008977
YER080W,112.47595305238946,112.8647512011489,109.8810083858654,103.13934251036451,111.4,104.38346156181017
YER081W,8.099491184479131,8.947935041725326,7.5620356894766925,6.10929903371497,8.6,10.86204286362748
YER082C,56.90019907586912,54.016982092378655,60.136188578219404,46.86191729390778,44.300000000000004,47.45403123400373
YER083C,28.679330420514155,30.52179069447412,28.241888391310912,30.40274695601685,31.2,26.654374686631968
YER086W,9.525816676085519,7.30107583159183,10.85435054748015,7.259284734178965,9.0,8.62800567890977
YER087C-B,87.05679518411847,89.09508326822211,67.38956974975827,68.35227507132866,54.3,59.394574807494934
YER087W,18.389410802496645,15.919639031290457,16.410131870360985,18.112274782307914,15.6,16.254546412946087
YER089C,57.66430201780111,62.36106875705503,52.00828627252338,52.324349371111744,42.699999999999996,50.45842606862411
YER090W,88.68688146024006,79.76288107746562,81.43335031592927,77.19279014364561,83.2,74.8017278055481
YER091C,728.0882232689321,707.0515542173141,780.8444879630389,660.7386590228438,695.2000000000002,665.5119737509063
YER092W,10.69744118704791,10.86927078688107,13.786568467889479,7.978025796968961,8.4,6.471004259182328
YER094C,72.0803775222514,51.49179797017396,63.17129133794135,63.824206375751686,56.7,50.920640658565695
YER099C,13.906673543162283,13.943407979130262,15.535610736203816,12.937339130219938,10.6,14.482723818169973
YER101C,13.855733347033485,13.888512672125813,13.323586690982744,13.368583767893934,14.6,13.019044283354923
YER103W,65.96755398679544,68.72892436957122,67.6982242676961,77.04904193108761,74.1,82.96751889451627
YER103W; YBL075C,40.701216706910856,40.12846942025284,39.662105555010406,37.80577990275382,42.199999999999996,39.673418969986884
YER105C,40.140874549494065,36.7798556929814,38.3760450636028,36.44017188345282,35.5,36.74605990035679
YER107C,7.233507850289539,6.477646226525082,7.304823591195172,6.9717883090629655,7.0,7.395433439065517
YER110C,460.24467202370414,447.94570515631085,449.2980932781594,395.23571042821914,393.6,388.4143270809202
YER111C,3.0054715715991747,2.4702888152002433,2.9836603400656334,2.443719613485988,3.7,3.235502129591164
YER112W,32.296084345658926,33.211660737692156,31.739972927939583,30.25899874345885,27.8,31.815770940979778
YER114C,25.928559829558985,22.50707587182444,25.978421926433533,21.418483671141896,24.0,22.725550672128414
YER120W,160.71631878636265,152.49916285836167,137.04260596439394,136.84829835521535,113.7,134.35037414302357
YER122C,28.526509832127758,27.337862888216026,29.785160981000033,28.174649661367862,25.9,23.49590832203107
YER123W,5.90906275094075,6.258064998507283,5.041357126317795,4.887439226971976,5.2,3.6977167195327585
YER125W,14.823597073480673,12.02207223397452,13.838010887545785,11.571731110918943,12.7,12.017579338481466
YER126C,44.368910828184426,35.18789178985235,40.48518426951127,25.227811303928878,26.6,30.583198701135526
YER127W,9.933338245115916,9.002830348729775,10.494253609886021,7.546781159294963,9.4,10.091685213724821
YER131W,83.4909814551025,83.82513379579493,77.93526577930061,60.589871593196705,43.1,60.319003987378125
YER131W; YGL189C,20.32513825539103,22.67176179283779,17.64474994211228,20.9153649271889,15.7,21.338906902303627
YER132C,6.571285300615145,6.752122761547333,6.481744876694307,6.32492135255197,6.2,6.008789669240732
YER133W,9.42393628382792,9.661574032783173,11.420217163699494,10.277997197896951,12.9,11.632400513530136
YER134C,32.95830689533332,36.72496038597695,39.5592207156978,33.99645226996684,29.400000000000002,32.817235885853236
YER136W,89.80756577507364,100.51330712514769,98.2035791238844,114.20795487733045,121.4,124.87497504922088
YER139C,31.175400030825337,33.15676543068771,27.88179145371678,27.31216038601987,23.0,26.731410451622235
YER141W,2.8526509832127758,4.3916245603559885,2.8807755007530256,3.665579420228982,5.1,3.928824014503556
YER142C,22.821207865702206,20.311263591646444,25.618324988839404,23.287210434395888,28.099999999999998,23.418872557040807
YER143W,13.448211778003088,14.437465742170312,17.593307522455977,13.727954299288934,18.3,14.097544993218643
YER145C,30.054715715991748,32.77249828165657,26.029864346089838,26.09030057927687,24.4,24.03515867696293
YER151C,51.29677750170117,47.92360301488472,50.927995459740984,39.89012898484481,45.5,44.526672164373636
YER152C,8.30325196899433,7.5755523666140805,9.156750698822117,8.04989990324796,7.8,8.319862618948708
YER154W,39.93711376497887,37.5483899910437,41.92557201988778,37.37453526507982,36.4,41.98449191969486
YER155C,59.85473045133949,68.34465722054006,71.4535209026063,72.59284734178965,62.0,65.78854330168699
YER156C,71.7747363454786,64.66667165124193,81.12469579799145,59.22426357389571,66.5,60.78121857731972
YER157W,8.914534322539925,8.783249120711977,8.745211341571686,8.265522222084961,7.0,7.934683793997378
YER159C,40.242754941751656,34.41935749179006,34.877960526974135,36.44017188345282,31.700000000000003,30.96837752608685
YER164W,107.84039520466868,100.73288835316549,99.23242751701048,89.77075874247055,80.2,93.59845446317296
YER165W,412.76840923166293,409.46409494619144,421.1590897261611,343.63010211989734,332.2,355.05784084013504
YER166W,10.238979421888715,7.191285217582931,12.037526199575142,10.20612309161795,9.3,10.091685213724821
YER168C,34.6393333675837,32.38823113262541,33.386130356941315,26.809041642066866,22.7,26.42326739166117
YER172C,14.110434327677481,17.017545171379453,14.55820476273404,13.081087342777936,14.5,12.942008518364654
YER174C,22.464626492800612,21.958122801779943,22.017355612898122,19.765379226724903,23.299999999999997,21.801121492245223
YER175C,55.371993192005135,57.64007235467234,51.49386207596034,52.68371990250675,45.8,54.0791070231666
YER176W,6.978806869645541,5.269949472427186,7.2019387518825635,6.10929903371497,4.5,4.853253194386745
YER177W,28.832151008900556,30.192418852447418,24.692361435025934,20.8434908209099,20.7,20.876692312362035
YER178W,185.37137371270165,177.53142285239082,189.3081043351988,167.17917120495318,169.0,173.022328168137
YER180C-A,17.421547076049453,17.6213935484284,22.32601013083595,17.609156038354914,18.8,17.256011357819542
YER182W,8.659833341895927,6.971703989565131,8.642326502259078,9.343633816269955,9.6,9.321327563822162
YER183C,21.955224531512616,22.17770402979774,21.863028353929213,19.549756907887904,11.8,20.029298897469108
YFL001W,18.84787256765584,17.56649824142395,16.513016709673593,13.727954299288932,16.6,15.330117233062897
YFL002C,8.25231177286553,7.520657059609629,10.545696029542325,6.396795458830969,6.7,7.16432614409472
YFL004W,78.54978243060894,80.91568252455909,72.32804203676346,76.97716782480863,66.39999999999999,69.33218849123922
YFL005W,143.0400707296692,131.08999312662627,143.47290842143195,123.33596637476342,113.80000000000001,119.6365430298828
YFL007W,5.246840201266356,6.367855612516183,5.144241965630403,6.10929903371497,6.5,5.4695393143088715
YFL008W,10.188039225759914,10.92416609388552,11.111562645761671,8.624892753479958,9.9,10.47686403867615
YFL010C,21.649583354739818,20.640635433673147,20.011101246302267,18.39977120742391,20.200000000000003,18.873762422615123
YFL013C,28.577450028256557,32.607812360643216,32.20295470484632,28.39027198020486,28.8,27.424732336534625
YFL014W,453.06210436954336,517.6627450519621,403.9258791412992,371.08601071847517,320.5,348.43276505097225
YFL016C,135.50092170260686,137.01868628310683,127.57720074763398,119.95788337965041,98.9,114.93736136547659
YFL017C,22.56650688505821,23.11092424887339,20.988507219772043,20.9872390334679,19.0,19.490048542537252
YFL017W-A,5.450600985781554,3.8975667973159394,4.887029867348883,3.449957101391983,3.6,2.696251774659303
YFL018C,336.7146964113652,336.4533366302731,317.19395960077065,300.5775124587766,303.5,299.9002331071048
YFL021W,12.887869620586292,11.03395670789442,10.751465708167544,7.474907053015964,8.3,6.9332188491239215
YFL022C,241.66029043502513,241.374664898566,239.92744527700196,215.119200093046,219.90000000000003,206.76399323387338
YFL023W,7.5391490270623365,7.081494603574031,6.944726653601044,6.468669565109969,7.5,7.472469204055782
YFL028C,28.220868655354963,28.82003617733617,24.589476595713325,25.515307729044878,22.4,26.42326739166117
YFL033C,15.689580407670267,13.339559602081316,19.496677049739226,14.590443574636929,12.6,14.636795348150502
YFL034C-A; YLR061W,11.512484325108703,12.845501839041265,12.963489753388615,14.37482125579993,17.1,13.712366168267314
YFL036W,6.265644123842347,7.1363899105784805,6.173090358756483,4.384320483018978,3.0,5.392503549318606
YFL037W,9.984278441244717,11.08885201489887,8.9509810201969,10.277997197896951,8.9,9.55243485879296
YFL038C,150.01887759931478,147.77816645597898,144.75896891283955,137.71078763056335,121.5,123.02611668945448
YFL039C,256.48388750850586,270.6338635319378,239.31013624112634,206.063062701892,192.4,194.8234496603822
YFL041W,35.7600176824173,33.65082319372776,38.787584420853236,33.277711207176836,33.2,31.19948482105765
YFL045C,189.0390678339752,218.4833218777104,219.2475925751678,166.31668192960518,149.6,162.46842836447058
YFL047W,23.992832376664598,29.039617405353972,24.075052399150284,25.227811303928878,23.4,22.417407612167352
YFL048C,195.66129333071913,194.87833986579696,184.31818962853734,169.83851313727618,184.50000000000003,159.84921235480155
YFL049W,7.233507850289539,7.1363899105784805,5.452896483568227,5.534306183482974,2.4,3.928824014503556
YFR001W,31.73574218824213,26.239956748127028,39.662105555010406,26.449671110671872,26.6,25.57587397676825
YFR002W,77.12345693900255,81.13526375257688,71.04198154535587,72.01785449155766,77.2,66.71297248157018
YFR004W,100.86158833502316,101.17205080920107,89.71557988059422,87.83015787293758,83.3,85.12452031424371
YFR006W,21.191121589580618,18.225241925477352,21.554373835991388,19.262260482771907,22.5,18.950798187605386
YFR007W,3.1582921599855736,2.250707587182444,3.292314858003458,3.5218312076709832,3.0,3.389573659571696
YFR009W,31.277280423082935,32.71760297465211,30.711124534813504,26.521545216950873,25.200000000000003,24.959587856846124
YFR010W,48.03660494945799,46.057162576733425,43.263074930951696,45.71193159344378,41.8,40.674883914860345
YFR011C,71.3162745803194,78.22581248134104,66.00062441903808,59.58363410529071,56.199999999999996,60.010860927417056
YFR014C,30.869758854052538,30.576686001478567,24.58947659571333,26.59341932322987,24.6,23.958122911972666
YFR014C; YOL016C,7.386328438675938,6.258064998507283,6.481744876694307,6.540543671388968,6.0,6.471004259182328
YFR016C,31.837622580499733,31.509906220554214,30.351027597219378,29.03713893671586,24.3,29.273590696301007
YFR019W,4.380856867076763,3.73288087630259,3.498084536628674,4.09682405790298,4.6,2.9273590696301004
YFR024C-A,16.708384330246258,15.151104733228161,13.066374592701223,13.368583767893936,15.7,13.327187343315986
YFR028C,4.2280362786903645,4.775891709387137,2.7264482417841136,2.5155937197649876,2.3,1.3096080048345187
YFR030W,8.201371576736731,8.014714822649678,8.333671984321253,6.899914202783966,6.0,5.70064660927967
YFR030W; YPL160W,13.397271581874287,14.65704697018811,13.323586690982742,9.990500772780951,10.1,10.399828273685884
YFR031C,7.997610792221532,5.324844779431635,5.710108581849747,4.815565120692977,5.2,5.70064660927967
YFR032C-A,75.69713144739616,63.29428897613068,60.444843096157236,63.32108763179869,81.1,40.82895544484088
YFR037C,115.53236482011742,110.72383422797536,120.32381957609512,105.65493623012948,108.2,115.55364748539871
YFR040W,31.633861795984537,33.65082319372776,31.071221472407633,27.527782704856865,25.9,28.888411871349675
YFR041C,3.2092323561143727,2.8545559642313925,2.8807755007530256,1.9406008695329906,1.7,2.465144479688506
YFR044C,186.28829724302005,194.27449148874803,187.19896512929037,186.8008022191201,191.6,194.43827083543093
YFR047C,84.81542655445129,82.78212296271039,79.42709594933342,73.95845536109064,78.0,77.18983652024633
YFR050C,57.002079468126716,54.181668013392006,58.798685667155496,51.677482414600746,51.8,51.536926778487825
YFR051C,30.309416696635743,33.925299728750005,26.852943060590704,27.02466396090387,23.6,24.112194441953196
YFR052W,134.07459621100045,138.17148773020028,139.61472694720914,124.19845565011138,122.1,110.54632276103143
YFR053C,53.945667700398744,55.773631916521055,57.66695243471682,49.16188869483577,51.3,52.84653478332235
YFR053C; YGL253W,90.92825008990725,81.90379805063918,77.00930222548713,89.41138821107556,120.19999999999999,96.06359894286146
YGL001C,77.83661968480574,71.30900379878037,88.99538600540596,72.08972859783664,74.6,72.95286944578172
YGL005C,8.659833341895927,6.971703989565131,7.973575046727125,6.25304724627297,9.4,7.010254614114188
YGL006W,37.84856572369808,35.681949552892405,38.99335409947846,39.31513613461281,37.400000000000006,42.90892109957805
YGL008C,399.52395823817506,357.917401669013,380.31380851905567,338.09579593641433,401.8,340.5751170219651
YGL009C,353.52496113386894,354.733473862755,349.80845366286735,337.2333066610664,331.2,340.18993819701393
YGL011C,89.80756577507364,87.28353813707527,89.76702230025053,71.15536521620966,76.9,81.50383935970123
YGL012W,71.01063340354659,69.55235397463798,68.00687878563393,58.28990019226871,67.6,56.852394562816166
YGL013C,64.33746771067386,65.32541533529532,60.08474615856311,50.38374850157875,53.7,50.6895333635949
YGL014W,81.65713439446571,85.41709769892395,77.11218706479973,67.13041526458568,71.8,74.18544168562597
YGL018C,14.314195112192678,12.625920611023465,15.124071378953385,15.093562318589926,15.8,14.482723818169971
YGL019W,2.801710787083976,3.5681949552892402,3.8067390545664983,3.737453526507982,2.7,2.9273590696301004
YGL020C,63.929946141643455,61.318057923970485,61.57657632859593,55.34306183482973,53.8,55.31167926301085
YGL022W,8.201371576736731,9.387097497760925,6.687514555319524,7.259284734178965,4.7,7.703576499026581
YGL023C,24.298473553437393,21.95812280177994,24.177937238462896,21.490357777420897,26.8,19.567084307527516
YGL026C,214.86574727127655,198.28184890007287,241.57360270600373,205.272447532823,202.1,214.23646243792922
YGL027C,35.505316701773296,34.19977626377226,35.340942303880865,32.12772550671284,31.5,29.889876816223133
YGL030W,127.65613149877171,119.23260681366507,122.02141942475316,97.60503632688153,89.4,100.99388790223847
YGL031C,15.027357857995874,15.20600004023261,13.683683628576873,11.284234685802945,13.2,11.709436278520402
YGL037C,152.51494720962592,162.05094627713595,143.52435084108822,131.60148859684836,127.9,138.20216239253685
YGL038C,9.169235303183923,7.68534298062298,7.870690207414516,9.343633816269955,9.2,7.16432614409472
YGL039W,15.995221584443064,17.401812320410603,18.570713495925755,12.21859806742994,14.8,16.02343911797529
YGL039W; YGL157W,22.872148061831005,22.94623832786004,22.686107068430076,20.412246183235904,16.8,18.488583597663794
YGL040C,2.597950002568778,3.0741371922491916,3.035102759721938,3.2343347825549844,2.1,3.6977167195327585
YGL043W,49.055408872033986,50.119415295062716,52.2654983708049,48.08377710065077,42.9,46.452566289130274
YGL044C,3.922395101917567,4.117148025333739,5.5043389032245305,3.3062088888339836,7.2,5.315467784328341
YGL048C,143.85511386772998,141.13583430844056,140.7979025993041,131.0983698528954,126.19999999999999,128.64972753374389
YGL049C,101.01440892340955,100.34862120413432,99.79829413322983,91.35198908060856,82.69999999999999,88.28298667884462
YGL050W,9.831457852858318,12.076967540978968,9.156750698822117,9.918626666501952,9.0,9.475399093802695
YGL053W,3.4639333367583705,2.415393508195794,2.8293330810967214,2.1562231883699896,3.0,2.465144479688506
YGL055W,38.71454905788767,35.627054245887955,34.92940294663044,35.86517903322083,39.0,33.895736595716954
YGL056C,30.564117677279743,34.63893871980786,30.608239695500895,27.09653806718287,30.0,28.118054221447018
YGL062W,16.86120491863266,13.888512672125813,18.879368013863576,24.221573816022882,36.7,32.432057060901904
YGL062W; YBR218C,92.66021675828642,100.67799304616103,101.03291220498113,131.38586627801138,142.9,146.13684618653423
YGL065C,9.933338245115916,9.332202190756474,11.368774744043192,9.415507922548954,10.0,9.244291798831897
YGL066W,16.097101976700664,16.41369679433051,14.095222985827304,12.290472173708942,13.3,11.863507808500934
YGL068W,162.75392663151462,173.79854197608825,162.3008340156392,163.6573399972822,162.79999999999998,156.07445987027853
YGL076C,183.07906488690566,176.70799324732408,178.04221443046825,150.2887562293883,171.5,147.7545972513298
YGL078C,84.35696478929208,83.55065726077268,82.10210177146122,74.03032946736964,68.9,70.02551037615162
YGL082W,47.4762627920412,38.15223836809265,39.662105555010406,41.4713593229828,43.0,42.138563449675395
YGL083W,20.376078451519827,20.42105420565535,20.628410282177917,19.406008695329906,17.7,19.64412007251778
YGL084C,27.202064732778968,20.530844819664246,26.132749185402446,23.430958646953886,22.0,26.42326739166117
YGL086W,6.265644123842347,7.1363899105784805,7.613478109132997,4.456194589297978,5.7,6.471004259182328
YGL087C,13.346331385745486,15.535371882259309,13.683683628576873,14.44669536207893,10.6,12.017579338481465
YGL091C,31.99044316888613,27.063386353193778,34.98084536628674,26.593419323229874,29.099999999999998,29.812841051232866
YGL092W,69.88994908871302,67.41143700146442,70.83621186673065,67.13041526458568,60.099999999999994,60.85825434231
YGL093W,5.756242162554352,5.818902542471685,6.5331872963506115,4.312446376739979,5.6,6.162861199221265
YGL094C,6.112823535455949,4.556310481369338,5.761551001506051,5.318683864645974,3.1,4.6221458994159486
YGL095C,7.590089223191136,6.642332147538432,6.327417617725396,7.0436624153419665,7.1,5.161396254347809
YGL097W,7.946670596092733,7.520657059609629,9.31107795779103,6.18117313999397,7.2,7.626540734036315
YGL099W,19.255394136686235,13.99830328613471,16.513016709673593,15.165436424868927,11.5,14.790866878131036
YGL100W,6.876926477387942,6.532541533529533,6.070205519443876,4.959313333250976,6.5,5.315467784328341
YGL101W,21.29300198183822,20.475949512659792,21.09139205908465,15.452932849984926,18.8,18.257476302692996
YGL103W,239.46986200148677,246.09566130094868,229.6389613457412,208.00366357142497,229.8,208.22767276868845
YGL105W,182.16214135658726,180.60556004464001,166.98209420436285,167.25104531123222,142.29999999999998,146.36795348150503
YGL106W,307.4750238334342,263.6072642353682,300.62950047144074,282.0339930387946,293.3,261.7675294369232
YGL107C,22.66838727731581,25.142050608038033,21.7601435146166,21.274735458583898,19.5,21.878157257235486
YGL108C,15.53675981928387,16.743068636357204,14.455319923421433,14.59044357463693,10.4,12.63386545840359
YGL111W,51.14395691331477,46.60611564677793,49.230395611082955,43.48383429879479,37.2,39.44231167501609
YGL112C,32.397964737916524,32.11375459760316,36.16402101838173,29.899628212063853,26.3,24.343301736923994
YGL115W,28.068048066968565,27.996606572269425,27.676021775091566,24.72469255997588,24.9,26.885481981602766
YGL117W,25.521038260528584,24.208830388962383,23.200531264993117,20.6278685020729,20.599999999999998,18.642655127644325
